id,gender,game,theme,date,stayTime
5,Female,Crush,Recycle,2023-01-28 23:15:28,17
1,Female,Snake,Environment,2023-01-31 21:45:43,8
10,Male,Crush,Recycle,2023-01-30 23:40:46,18
-2,Unknown,Treasure Hunt,School,2023-01-31 11:04:16,16
-5,Unknown,Crush,Recycle,2023-01-30 01:21:26,28
-5,Unknown,Snake,Environment,2023-01-29 22:12:45,31
-4,Unknown,Snake,Environment,2023-01-28 17:54:16,16
2,Female,Snake,Environment,2023-01-28 03:44:05,6
4,Female,Snake,Environment,2023-01-30 23:46:22,30
6,Male,Snake,Environment,2023-01-28 16:22:54,5
1,Female,Treasure Hunt,School,2023-01-29 09:24:53,13
1,Female,Crush,Recycle,2023-01-29 11:40:15,22
1,Female,Snake,Environment,2023-01-29 12:41:01,10
6,Male,Treasure Hunt,School,2023-01-29 23:24:45,12
4,Female,Treasure Hunt,School,2023-01-31 21:26:41,5
1,Female,Crush,Recycle,2023-01-30 15:32:33,16
5,Female,Snake,Environment,2023-01-31 21:55:23,30
3,Female,Treasure Hunt,School,2023-01-31 11:06:49,5
10,Male,Treasure Hunt,School,2023-01-28 23:42:20,10
-3,Unknown,Crush,Recycle,2023-01-29 10:31:16,11
-3,Unknown,Crush,Recycle,2023-01-28 05:11:46,10
-2,Unknown,Crush,Recycle,2023-01-28 15:57:05,27
8,Male,Crush,Recycle,2023-01-31 17:09:33,35
1,Female,Treasure Hunt,School,2023-01-28 16:10:55,32
6,Male,Snake,Environment,2023-01-31 07:54:38,27
1,Female,Treasure Hunt,School,2023-01-31 23:20:51,9
8,Male,Crush,Recycle,2023-01-28 23:17:28,34
3,Female,Snake,Environment,2023-01-31 12:26:27,13
5,Female,Crush,Recycle,2023-01-28 22:10:38,10
1,Female,Crush,Recycle,2023-01-30 23:44:50,18
-5,Unknown,Treasure Hunt,School,2023-01-31 22:49:45,27
6,Male,Snake,Environment,2023-01-28 04:29:38,33
3,Female,Snake,Environment,2023-01-30 01:55:59,9
1,Female,Crush,Recycle,2023-01-30 15:56:51,25
-5,Unknown,Treasure Hunt,School,2023-01-29 19:56:52,20
9,Male,Snake,Environment,2023-01-28 08:54:55,8
0,Female,Treasure Hunt,School,2023-01-31 05:07:18,25
-2,Unknown,Snake,Environment,2023-01-30 20:40:15,15
3,Female,Crush,Recycle,2023-01-30 17:38:33,15
3,Female,Treasure Hunt,School,2023-01-28 20:53:42,35
4,Female,Snake,Environment,2023-01-29 11:05:43,10
5,Female,Snake,Environment,2023-01-28 16:00:21,7
-2,Unknown,Snake,Environment,2023-01-29 05:40:51,32
6,Male,Treasure Hunt,School,2023-01-31 09:13:18,12
-5,Unknown,Crush,Recycle,2023-01-31 15:34:45,14
2,Female,Crush,Recycle,2023-01-30 21:05:52,3
9,Male,Crush,Recycle,2023-01-31 21:10:01,12
4,Female,Treasure Hunt,School,2023-01-28 01:01:39,32
7,Male,Treasure Hunt,School,2023-01-30 11:25:42,27
-5,Unknown,Crush,Recycle,2023-01-31 02:40:22,7
-4,Unknown,Crush,Recycle,2023-01-28 11:15:44,16
1,Female,Snake,Environment,2023-01-29 00:22:52,5
0,Female,Crush,Recycle,2023-01-29 19:51:06,25
-4,Unknown,Snake,Environment,2023-01-30 23:02:58,8
-1,Unknown,Crush,Recycle,2023-01-29 07:49:36,27
9,Male,Snake,Environment,2023-01-30 23:30:58,14
-5,Unknown,Treasure Hunt,School,2023-01-28 02:09:17,6
-3,Unknown,Crush,Recycle,2023-01-29 00:24:34,20
9,Male,Snake,Environment,2023-01-29 21:56:10,27
8,Male,Crush,Recycle,2023-01-30 06:49:44,12
1,Female,Treasure Hunt,School,2023-01-28 07:26:06,19
-1,Unknown,Treasure Hunt,School,2023-01-31 03:43:10,33
5,Female,Snake,Environment,2023-01-28 06:43:10,4
8,Male,Treasure Hunt,School,2023-01-29 05:11:20,23
8,Male,Snake,Environment,2023-01-31 21:42:17,18
-5,Unknown,Snake,Environment,2023-01-31 00:42:03,17
0,Female,Crush,Recycle,2023-01-30 02:59:02,31
8,Male,Crush,Recycle,2023-01-28 09:43:59,3
-1,Unknown,Crush,Recycle,2023-01-31 11:20:45,33
5,Female,Snake,Environment,2023-01-29 04:51:43,29
8,Male,Snake,Environment,2023-01-31 12:28:10,31
7,Male,Treasure Hunt,School,2023-01-29 17:31:55,21
9,Male,Crush,Recycle,2023-01-30 04:49:18,30
8,Male,Snake,Environment,2023-01-30 09:03:38,11
-4,Unknown,Snake,Environment,2023-01-30 05:06:34,6
6,Male,Snake,Environment,2023-01-30 00:48:59,9
-3,Unknown,Treasure Hunt,School,2023-01-29 00:28:32,15
4,Female,Crush,Recycle,2023-01-28 19:53:06,22
9,Male,Snake,Environment,2023-01-30 15:59:44,22
2,Female,Crush,Recycle,2023-01-31 23:15:51,22
0,Female,Treasure Hunt,School,2023-01-29 21:58:48,23
-4,Unknown,Crush,Recycle,2023-01-30 19:31:04,33
1,Female,Snake,Environment,2023-01-28 22:37:56,26
-4,Unknown,Treasure Hunt,School,2023-01-28 18:38:54,33
3,Female,Treasure Hunt,School,2023-01-29 04:21:19,16
10,Male,Snake,Environment,2023-01-30 02:21:15,35
6,Male,Crush,Recycle,2023-01-29 15:46:36,4
6,Male,Treasure Hunt,School,2023-01-29 15:47:34,13
8,Male,Treasure Hunt,School,2023-01-28 19:14:01,15
7,Male,Snake,Environment,2023-01-30 02:33:43,13
0,Female,Treasure Hunt,School,2023-01-28 05:34:59,18
8,Male,Snake,Environment,2023-01-29 23:31:37,15
0,Female,Crush,Recycle,2023-01-31 21:38:39,30
2,Female,Treasure Hunt,School,2023-01-30 12:49:29,28
10,Male,Crush,Recycle,2023-01-29 01:47:27,25
10,Male,Treasure Hunt,School,2023-01-29 03:18:30,16
0,Female,Snake,Environment,2023-01-30 19:41:50,15
2,Female,Crush,Recycle,2023-01-31 05:33:09,10
-1,Unknown,Treasure Hunt,School,2023-01-31 19:05:34,5
2,Female,Treasure Hunt,School,2023-01-31 02:56:14,31
-2,Unknown,Treasure Hunt,School,2023-01-31 17:55:36,22
9,Male,Snake,Environment,2023-01-29 14:16:37,29
-5,Unknown,Treasure Hunt,School,2023-01-29 21:44:55,12
5,Female,Snake,Environment,2023-01-30 04:27:01,29
0,Female,Snake,Environment,2023-01-31 22:04:26,13
-3,Unknown,Snake,Environment,2023-01-31 09:06:55,15
5,Female,Crush,Recycle,2023-01-29 15:47:50,32
-1,Unknown,Crush,Recycle,2023-01-29 09:34:46,30
5,Female,Treasure Hunt,School,2023-01-31 18:23:23,4
4,Female,Snake,Environment,2023-01-31 03:30:16,34
-2,Unknown,Snake,Environment,2023-01-30 07:29:13,17
-4,Unknown,Snake,Environment,2023-01-31 09:39:22,15
8,Male,Crush,Recycle,2023-01-28 21:30:37,4
-2,Unknown,Snake,Environment,2023-01-28 23:01:42,7
4,Female,Snake,Environment,2023-01-30 16:29:42,13
-3,Unknown,Crush,Recycle,2023-01-29 00:11:07,33
2,Female,Crush,Recycle,2023-01-29 07:06:29,28
-3,Unknown,Crush,Recycle,2023-01-31 04:49:55,14
8,Male,Treasure Hunt,School,2023-01-31 11:34:57,11
0,Female,Snake,Environment,2023-01-31 15:48:42,21
-5,Unknown,Crush,Recycle,2023-01-30 02:02:21,35
-3,Unknown,Crush,Recycle,2023-01-30 10:35:40,32
7,Male,Crush,Recycle,2023-01-28 15:11:31,18
3,Female,Snake,Environment,2023-01-30 00:07:50,26
1,Female,Crush,Recycle,2023-01-29 14:19:44,14
2,Female,Snake,Environment,2023-01-30 00:12:44,26
3,Female,Treasure Hunt,School,2023-01-29 18:13:29,34
9,Male,Snake,Environment,2023-01-30 08:48:21,29
-5,Unknown,Snake,Environment,2023-01-30 14:05:29,26
6,Male,Crush,Recycle,2023-01-30 13:15:30,14
5,Female,Treasure Hunt,School,2023-01-30 09:25:19,4
-3,Unknown,Treasure Hunt,School,2023-01-29 23:30:02,16
3,Female,Snake,Environment,2023-01-30 13:24:13,19
0,Female,Treasure Hunt,School,2023-01-28 02:29:24,24
1,Female,Treasure Hunt,School,2023-01-30 07:44:38,18
9,Male,Crush,Recycle,2023-01-30 17:47:07,17
-4,Unknown,Snake,Environment,2023-01-29 11:09:26,17
8,Male,Snake,Environment,2023-01-30 06:48:35,17
6,Male,Snake,Environment,2023-01-29 12:44:18,27
-1,Unknown,Crush,Recycle,2023-01-31 08:13:36,31
9,Male,Crush,Recycle,2023-01-30 09:35:28,20
-3,Unknown,Treasure Hunt,School,2023-01-28 20:45:03,6
-5,Unknown,Snake,Environment,2023-01-29 22:21:16,35
10,Male,Crush,Recycle,2023-01-30 03:04:03,18
-2,Unknown,Crush,Recycle,2023-01-29 16:14:34,6
6,Male,Crush,Recycle,2023-01-28 06:33:51,16
3,Female,Snake,Environment,2023-01-28 21:53:55,3
8,Male,Treasure Hunt,School,2023-01-28 08:33:38,35
0,Female,Crush,Recycle,2023-01-30 10:03:09,17
5,Female,Snake,Environment,2023-01-28 16:29:13,31
5,Female,Crush,Recycle,2023-01-29 20:57:13,32
-5,Unknown,Snake,Environment,2023-01-30 10:24:45,10
7,Male,Crush,Recycle,2023-01-30 10:30:55,14
3,Female,Crush,Recycle,2023-01-28 23:24:38,3
10,Male,Snake,Environment,2023-01-31 08:07:23,29
6,Male,Crush,Recycle,2023-01-30 06:12:17,23
-1,Unknown,Treasure Hunt,School,2023-01-30 01:47:47,9
-1,Unknown,Treasure Hunt,School,2023-01-30 10:13:29,33
8,Male,Crush,Recycle,2023-01-28 23:23:07,9
8,Male,Crush,Recycle,2023-01-30 16:25:29,30
3,Female,Treasure Hunt,School,2023-01-28 16:46:29,15
4,Female,Treasure Hunt,School,2023-01-29 04:13:19,17
10,Male,Snake,Environment,2023-01-28 06:31:41,34
9,Male,Snake,Environment,2023-01-31 04:01:38,22
9,Male,Snake,Environment,2023-01-28 19:53:04,17
-5,Unknown,Treasure Hunt,School,2023-01-30 21:03:14,19
6,Male,Treasure Hunt,School,2023-01-30 11:20:42,18
2,Female,Crush,Recycle,2023-01-29 13:44:59,34
0,Female,Treasure Hunt,School,2023-01-31 11:22:10,31
-2,Unknown,Snake,Environment,2023-01-30 08:19:38,21
8,Male,Treasure Hunt,School,2023-01-28 00:43:26,9
-3,Unknown,Snake,Environment,2023-01-29 15:03:03,34
7,Male,Snake,Environment,2023-01-30 06:14:29,6
9,Male,Treasure Hunt,School,2023-01-28 03:48:44,26
7,Male,Crush,Recycle,2023-01-28 03:22:06,26
7,Male,Crush,Recycle,2023-01-29 07:56:41,22
0,Female,Snake,Environment,2023-01-30 19:11:34,29
1,Female,Snake,Environment,2023-01-29 06:54:48,19
9,Male,Snake,Environment,2023-01-29 10:31:11,28
6,Male,Treasure Hunt,School,2023-01-29 08:25:39,29
-3,Unknown,Crush,Recycle,2023-01-29 08:09:31,33
-3,Unknown,Snake,Environment,2023-01-29 19:41:26,19
1,Female,Crush,Recycle,2023-01-30 02:31:25,16
-5,Unknown,Snake,Environment,2023-01-31 13:48:53,10
-5,Unknown,Snake,Environment,2023-01-28 04:34:31,3
7,Male,Crush,Recycle,2023-01-31 23:08:23,6
2,Female,Snake,Environment,2023-01-29 20:45:15,29
3,Female,Snake,Environment,2023-01-28 14:06:02,14
-1,Unknown,Treasure Hunt,School,2023-01-28 20:14:19,30
5,Female,Snake,Environment,2023-01-30 18:37:34,5
-1,Unknown,Snake,Environment,2023-01-30 10:48:58,18
-1,Unknown,Crush,Recycle,2023-01-30 06:29:48,17
0,Female,Treasure Hunt,School,2023-01-28 17:59:54,20
2,Female,Snake,Environment,2023-01-28 12:01:06,20
-3,Unknown,Treasure Hunt,School,2023-01-30 23:34:20,35
5,Female,Crush,Recycle,2023-01-29 09:56:24,27
-1,Unknown,Crush,Recycle,2023-01-31 02:45:17,14
9,Male,Crush,Recycle,2023-01-28 10:31:08,34
-4,Unknown,Treasure Hunt,School,2023-01-30 03:19:07,11
-5,Unknown,Crush,Recycle,2023-01-29 08:20:38,32
-5,Unknown,Crush,Recycle,2023-01-30 20:45:32,27
5,Female,Crush,Recycle,2023-01-31 19:33:38,8
-3,Unknown,Treasure Hunt,School,2023-01-29 12:33:08,19
3,Female,Treasure Hunt,School,2023-01-28 06:05:42,27
-3,Unknown,Snake,Environment,2023-01-30 13:42:27,15
7,Male,Crush,Recycle,2023-01-29 21:38:22,35
10,Male,Snake,Environment,2023-01-28 01:55:15,24
-5,Unknown,Treasure Hunt,School,2023-01-29 22:37:22,34
0,Female,Treasure Hunt,School,2023-01-31 08:56:17,33
4,Female,Crush,Recycle,2023-01-31 07:29:13,10
8,Male,Snake,Environment,2023-01-29 18:29:29,7
2,Female,Treasure Hunt,School,2023-01-30 12:51:54,16
-3,Unknown,Snake,Environment,2023-01-29 10:03:58,14
4,Female,Crush,Recycle,2023-01-28 20:48:29,22
5,Female,Snake,Environment,2023-01-28 19:39:58,27
-2,Unknown,Snake,Environment,2023-01-29 22:30:32,6
0,Female,Treasure Hunt,School,2023-01-29 20:18:01,13
3,Female,Treasure Hunt,School,2023-01-28 17:22:47,6
-4,Unknown,Treasure Hunt,School,2023-01-31 03:32:02,4
6,Male,Crush,Recycle,2023-01-28 11:11:02,27
-2,Unknown,Snake,Environment,2023-01-30 03:37:30,32
-3,Unknown,Crush,Recycle,2023-01-31 04:21:32,11
6,Male,Treasure Hunt,School,2023-01-28 16:31:11,31
4,Female,Treasure Hunt,School,2023-01-29 09:22:51,34
8,Male,Snake,Environment,2023-01-28 03:06:10,27
1,Female,Treasure Hunt,School,2023-01-28 11:44:28,18
6,Male,Treasure Hunt,School,2023-01-28 01:57:14,30
7,Male,Crush,Recycle,2023-01-28 23:05:28,14
4,Female,Treasure Hunt,School,2023-01-31 04:43:42,17
4,Female,Snake,Environment,2023-01-28 13:32:12,30
5,Female,Snake,Environment,2023-01-29 20:57:48,21
6,Male,Crush,Recycle,2023-01-31 06:12:56,31
10,Male,Snake,Environment,2023-01-31 15:51:34,21
10,Male,Crush,Recycle,2023-01-30 14:36:44,28
4,Female,Crush,Recycle,2023-01-30 04:53:16,34
-1,Unknown,Treasure Hunt,School,2023-01-31 18:31:03,32
2,Female,Snake,Environment,2023-01-28 04:58:37,28
3,Female,Snake,Environment,2023-01-30 12:15:10,17
3,Female,Treasure Hunt,School,2023-01-28 11:13:22,12
4,Female,Treasure Hunt,School,2023-01-30 16:36:26,8
1,Female,Crush,Recycle,2023-01-28 10:13:24,29
-5,Unknown,Snake,Environment,2023-01-29 00:23:16,29
2,Female,Crush,Recycle,2023-01-29 09:17:09,3
4,Female,Snake,Environment,2023-01-28 02:15:35,29
9,Male,Crush,Recycle,2023-01-30 15:08:31,20
10,Male,Crush,Recycle,2023-01-30 03:33:57,5
1,Female,Crush,Recycle,2023-01-28 15:29:00,34
-4,Unknown,Crush,Recycle,2023-01-29 05:18:49,14
9,Male,Treasure Hunt,School,2023-01-28 09:29:27,14
2,Female,Treasure Hunt,School,2023-01-29 15:04:34,15
6,Male,Treasure Hunt,School,2023-01-29 18:45:42,29
-2,Unknown,Snake,Environment,2023-01-30 20:15:09,28
3,Female,Treasure Hunt,School,2023-01-28 21:28:17,4
5,Female,Treasure Hunt,School,2023-01-30 14:05:37,16
-3,Unknown,Snake,Environment,2023-01-28 21:36:52,23
1,Female,Crush,Recycle,2023-01-31 02:39:21,7
4,Female,Treasure Hunt,School,2023-01-31 18:28:40,16
8,Male,Crush,Recycle,2023-01-30 18:01:31,23
3,Female,Snake,Environment,2023-01-31 16:57:16,21
-4,Unknown,Treasure Hunt,School,2023-01-31 03:18:12,28
-3,Unknown,Snake,Environment,2023-01-29 18:47:53,4
9,Male,Treasure Hunt,School,2023-01-29 02:07:15,23
4,Female,Snake,Environment,2023-01-28 18:17:36,26
-4,Unknown,Snake,Environment,2023-01-28 12:35:47,12
0,Female,Crush,Recycle,2023-01-29 13:23:50,29
3,Female,Snake,Environment,2023-01-31 03:18:24,9
0,Female,Snake,Environment,2023-01-29 21:31:53,30
1,Female,Treasure Hunt,School,2023-01-29 23:22:52,29
8,Male,Crush,Recycle,2023-01-31 17:56:37,10
-2,Unknown,Crush,Recycle,2023-01-31 19:53:51,5
9,Male,Crush,Recycle,2023-01-28 14:34:08,7
10,Male,Snake,Environment,2023-01-30 02:02:56,31
4,Female,Treasure Hunt,School,2023-01-28 23:42:02,18
0,Female,Treasure Hunt,School,2023-01-28 22:29:56,30
0,Female,Treasure Hunt,School,2023-01-28 19:30:34,11
-1,Unknown,Crush,Recycle,2023-01-29 20:16:06,8
8,Male,Treasure Hunt,School,2023-01-28 10:39:08,7
8,Male,Treasure Hunt,School,2023-01-30 19:30:59,34
0,Female,Treasure Hunt,School,2023-01-28 08:29:57,3
8,Male,Snake,Environment,2023-01-31 00:44:34,15
8,Male,Snake,Environment,2023-01-30 17:03:16,6
-3,Unknown,Treasure Hunt,School,2023-01-29 18:36:38,13
0,Female,Treasure Hunt,School,2023-01-30 19:23:09,35
1,Female,Snake,Environment,2023-01-30 18:44:23,25
10,Male,Crush,Recycle,2023-01-31 16:42:24,31
0,Female,Crush,Recycle,2023-01-30 18:56:33,11
0,Female,Crush,Recycle,2023-01-30 12:26:31,27
-1,Unknown,Snake,Environment,2023-01-28 07:18:14,16
-1,Unknown,Treasure Hunt,School,2023-01-30 08:12:30,22
9,Male,Snake,Environment,2023-01-28 15:34:58,4
7,Male,Snake,Environment,2023-01-29 17:41:11,11
0,Female,Treasure Hunt,School,2023-01-29 01:55:20,8
10,Male,Crush,Recycle,2023-01-30 19:48:19,32
9,Male,Snake,Environment,2023-01-29 17:28:40,28
9,Male,Treasure Hunt,School,2023-01-28 13:19:49,6
-3,Unknown,Treasure Hunt,School,2023-01-30 01:25:00,6
1,Female,Crush,Recycle,2023-01-29 20:45:57,20
0,Female,Treasure Hunt,School,2023-01-29 15:06:16,27
8,Male,Treasure Hunt,School,2023-01-29 15:21:51,22
2,Female,Treasure Hunt,School,2023-01-31 23:42:42,17
1,Female,Crush,Recycle,2023-01-28 21:26:24,35
-5,Unknown,Treasure Hunt,School,2023-01-29 13:58:39,27
2,Female,Crush,Recycle,2023-01-30 15:15:02,5
6,Male,Treasure Hunt,School,2023-01-30 14:22:29,26
2,Female,Snake,Environment,2023-01-29 04:39:56,18
7,Male,Snake,Environment,2023-01-29 12:43:14,16
1,Female,Snake,Environment,2023-01-31 14:00:58,34
2,Female,Crush,Recycle,2023-01-31 18:54:48,19
4,Female,Treasure Hunt,School,2023-01-30 05:54:47,32
3,Female,Treasure Hunt,School,2023-01-30 04:11:33,14
9,Male,Treasure Hunt,School,2023-01-30 19:03:16,9
10,Male,Snake,Environment,2023-01-31 23:44:45,6
-4,Unknown,Crush,Recycle,2023-01-28 16:14:43,17
-3,Unknown,Crush,Recycle,2023-01-30 17:48:54,15
2,Female,Snake,Environment,2023-01-29 16:17:14,23
9,Male,Snake,Environment,2023-01-30 07:46:20,8
3,Female,Treasure Hunt,School,2023-01-28 17:31:25,26
4,Female,Treasure Hunt,School,2023-01-31 06:11:36,34
8,Male,Treasure Hunt,School,2023-01-30 20:12:23,3
2,Female,Snake,Environment,2023-01-28 22:44:08,4
3,Female,Treasure Hunt,School,2023-01-30 08:47:34,34
7,Male,Snake,Environment,2023-01-29 20:05:29,12
7,Male,Snake,Environment,2023-01-29 12:33:17,4
-3,Unknown,Crush,Recycle,2023-01-29 21:29:24,35
-3,Unknown,Snake,Environment,2023-01-28 09:36:03,27
7,Male,Treasure Hunt,School,2023-01-28 03:36:12,28
-1,Unknown,Treasure Hunt,School,2023-01-28 22:09:21,6
4,Female,Snake,Environment,2023-01-30 01:02:53,15
8,Male,Treasure Hunt,School,2023-01-30 21:17:06,31
-5,Unknown,Treasure Hunt,School,2023-01-30 04:07:55,21
10,Male,Treasure Hunt,School,2023-01-31 11:05:01,14
10,Male,Treasure Hunt,School,2023-01-31 06:22:19,30
8,Male,Treasure Hunt,School,2023-01-30 23:32:04,3
-1,Unknown,Treasure Hunt,School,2023-01-30 04:01:31,19
7,Male,Crush,Recycle,2023-01-31 12:27:55,22
2,Female,Snake,Environment,2023-01-30 02:59:30,21
9,Male,Crush,Recycle,2023-01-28 15:12:28,17
9,Male,Snake,Environment,2023-01-28 02:09:51,5
-1,Unknown,Snake,Environment,2023-01-28 00:32:35,15
9,Male,Treasure Hunt,School,2023-01-28 11:27:46,16
9,Male,Treasure Hunt,School,2023-01-31 23:18:31,23
10,Male,Crush,Recycle,2023-01-28 00:25:02,27
-5,Unknown,Snake,Environment,2023-01-28 08:34:28,4
1,Female,Treasure Hunt,School,2023-01-30 15:20:14,18
-2,Unknown,Treasure Hunt,School,2023-01-30 19:46:18,29
1,Female,Crush,Recycle,2023-01-29 15:23:17,35
8,Male,Crush,Recycle,2023-01-29 13:11:29,14
0,Female,Treasure Hunt,School,2023-01-31 01:43:04,30
-5,Unknown,Treasure Hunt,School,2023-01-31 12:35:22,12
5,Female,Crush,Recycle,2023-01-28 02:54:24,28
9,Male,Treasure Hunt,School,2023-01-30 17:29:28,34
7,Male,Crush,Recycle,2023-01-28 01:15:14,28
1,Female,Snake,Environment,2023-01-31 12:11:00,28
5,Female,Snake,Environment,2023-01-31 04:03:30,8
6,Male,Treasure Hunt,School,2023-01-31 11:11:57,32
0,Female,Crush,Recycle,2023-01-29 07:13:10,8
4,Female,Treasure Hunt,School,2023-01-29 16:13:55,32
2,Female,Treasure Hunt,School,2023-01-29 20:18:45,14
-5,Unknown,Crush,Recycle,2023-01-29 16:42:05,7
2,Female,Treasure Hunt,School,2023-01-30 10:52:06,26
8,Male,Snake,Environment,2023-01-31 06:27:59,33
9,Male,Treasure Hunt,School,2023-01-29 21:42:50,30
-5,Unknown,Treasure Hunt,School,2023-01-29 04:28:50,20
-2,Unknown,Treasure Hunt,School,2023-01-28 04:15:30,21
-1,Unknown,Snake,Environment,2023-01-29 02:28:54,16
8,Male,Crush,Recycle,2023-01-31 11:10:15,7
1,Female,Snake,Environment,2023-01-30 09:47:02,5
8,Male,Crush,Recycle,2023-01-30 19:13:53,29
9,Male,Snake,Environment,2023-01-28 04:08:34,32
2,Female,Crush,Recycle,2023-01-29 12:26:25,11
0,Female,Crush,Recycle,2023-01-31 02:09:32,7
2,Female,Treasure Hunt,School,2023-01-30 09:18:05,11
-2,Unknown,Crush,Recycle,2023-01-30 04:48:40,20
0,Female,Treasure Hunt,School,2023-01-31 17:29:33,14
-2,Unknown,Crush,Recycle,2023-01-29 07:34:01,15
-3,Unknown,Snake,Environment,2023-01-28 12:17:40,13
-3,Unknown,Treasure Hunt,School,2023-01-29 02:50:10,7
3,Female,Treasure Hunt,School,2023-01-29 05:45:17,22
5,Female,Treasure Hunt,School,2023-01-30 16:29:32,17
1,Female,Snake,Environment,2023-01-29 21:52:33,17
1,Female,Crush,Recycle,2023-01-30 16:26:02,13
3,Female,Treasure Hunt,School,2023-01-31 22:00:05,6
5,Female,Treasure Hunt,School,2023-01-30 21:51:31,5
9,Male,Snake,Environment,2023-01-29 11:53:27,8
8,Male,Crush,Recycle,2023-01-31 09:37:15,14
6,Male,Crush,Recycle,2023-01-29 21:07:34,16
2,Female,Treasure Hunt,School,2023-01-30 17:24:28,8
4,Female,Treasure Hunt,School,2023-01-29 18:16:41,34
-5,Unknown,Snake,Environment,2023-01-30 18:52:27,35
-1,Unknown,Crush,Recycle,2023-01-30 11:20:34,4
-2,Unknown,Crush,Recycle,2023-01-29 09:20:04,21
2,Female,Snake,Environment,2023-01-28 08:22:20,23
-4,Unknown,Crush,Recycle,2023-01-29 06:59:59,27
-4,Unknown,Snake,Environment,2023-01-31 17:31:39,9
8,Male,Snake,Environment,2023-01-29 18:41:16,4
5,Female,Snake,Environment,2023-01-31 05:29:42,30
9,Male,Snake,Environment,2023-01-29 12:34:18,13
-4,Unknown,Crush,Recycle,2023-01-31 17:55:52,31
-1,Unknown,Snake,Environment,2023-01-30 06:48:48,3
7,Male,Crush,Recycle,2023-01-31 12:23:42,17
2,Female,Treasure Hunt,School,2023-01-31 16:03:23,3
-2,Unknown,Treasure Hunt,School,2023-01-30 05:31:33,3
0,Female,Crush,Recycle,2023-01-30 05:45:10,17
3,Female,Treasure Hunt,School,2023-01-30 10:01:38,10
-4,Unknown,Snake,Environment,2023-01-30 03:08:05,22
2,Female,Snake,Environment,2023-01-29 18:15:57,4
-1,Unknown,Crush,Recycle,2023-01-30 23:53:48,19
6,Male,Crush,Recycle,2023-01-31 23:54:28,19
-3,Unknown,Treasure Hunt,School,2023-01-29 06:12:21,22
-2,Unknown,Snake,Environment,2023-01-29 18:42:29,13
-2,Unknown,Treasure Hunt,School,2023-01-29 17:31:25,11
9,Male,Crush,Recycle,2023-01-30 11:25:27,17
3,Female,Crush,Recycle,2023-01-29 08:00:31,5
-4,Unknown,Snake,Environment,2023-01-30 04:33:06,34
0,Female,Crush,Recycle,2023-01-29 21:43:55,8
8,Male,Treasure Hunt,School,2023-01-31 04:30:37,24
0,Female,Snake,Environment,2023-01-29 20:35:15,17
10,Male,Crush,Recycle,2023-01-28 10:11:18,16
2,Female,Crush,Recycle,2023-01-31 23:47:25,27
-5,Unknown,Snake,Environment,2023-01-31 16:49:17,12
10,Male,Snake,Environment,2023-01-28 03:48:29,12
3,Female,Crush,Recycle,2023-01-31 05:10:56,33
-5,Unknown,Snake,Environment,2023-01-31 22:12:58,32
9,Male,Snake,Environment,2023-01-31 02:04:45,8
0,Female,Snake,Environment,2023-01-28 19:29:23,6
6,Male,Crush,Recycle,2023-01-29 11:56:20,16
8,Male,Crush,Recycle,2023-01-30 06:42:50,12
2,Female,Crush,Recycle,2023-01-29 04:08:15,32
3,Female,Treasure Hunt,School,2023-01-29 06:56:41,19
2,Female,Crush,Recycle,2023-01-29 19:35:00,28
5,Female,Treasure Hunt,School,2023-01-31 14:15:31,35
2,Female,Snake,Environment,2023-01-29 23:59:28,14
9,Male,Snake,Environment,2023-01-28 04:19:05,35
1,Female,Crush,Recycle,2023-01-29 14:11:33,23
-4,Unknown,Snake,Environment,2023-01-30 05:07:33,15
-2,Unknown,Snake,Environment,2023-01-31 10:57:50,32
-1,Unknown,Treasure Hunt,School,2023-01-29 11:12:15,16
-3,Unknown,Snake,Environment,2023-01-31 05:03:19,35
10,Male,Crush,Recycle,2023-01-31 11:40:28,5
-2,Unknown,Treasure Hunt,School,2023-01-28 12:22:03,14
-5,Unknown,Snake,Environment,2023-01-31 22:13:22,5
2,Female,Treasure Hunt,School,2023-01-31 21:50:44,10
8,Male,Crush,Recycle,2023-01-29 16:16:47,27
7,Male,Treasure Hunt,School,2023-01-31 20:17:10,35
-1,Unknown,Treasure Hunt,School,2023-01-31 23:10:28,25
7,Male,Treasure Hunt,School,2023-01-28 18:43:23,28
3,Female,Treasure Hunt,School,2023-01-31 12:50:45,8
-4,Unknown,Snake,Environment,2023-01-30 18:38:24,27
9,Male,Treasure Hunt,School,2023-01-28 12:28:22,6
4,Female,Crush,Recycle,2023-01-28 21:55:45,21
6,Male,Crush,Recycle,2023-01-28 06:24:46,15
6,Male,Treasure Hunt,School,2023-01-30 06:17:28,4
4,Female,Treasure Hunt,School,2023-01-31 22:21:39,14
0,Female,Snake,Environment,2023-01-31 03:25:07,35
-1,Unknown,Crush,Recycle,2023-01-28 00:58:15,14
-2,Unknown,Crush,Recycle,2023-01-31 11:05:01,15
5,Female,Crush,Recycle,2023-01-28 12:01:09,11
-3,Unknown,Snake,Environment,2023-01-30 17:34:30,23
3,Female,Crush,Recycle,2023-01-31 22:08:06,11
-5,Unknown,Treasure Hunt,School,2023-01-31 09:17:47,15
1,Female,Snake,Environment,2023-01-31 06:59:33,15
-1,Unknown,Crush,Recycle,2023-01-29 09:12:40,13
-5,Unknown,Crush,Recycle,2023-01-29 08:08:38,28
