id,gender,website,date,stayTime
-2,Unknown,Admission,1/17/2021,35
7,Male,MainPage,12/16/2020,25
8,Male,Admission,10/4/2020,35
0,Female,StudentLife,1/28/2021,19
-3,Unknown,MainPage,2/13/2020,25
-5,Unknown,SchoolHistory,7/20/2020,14
-2,Unknown,Classroom,3/1/2020,32
3,Female,SchoolHistory,5/13/2020,23
-2,Unknown,Admission,6/11/2020,3
1,Female,MainPage,2/22/2020,4
10,Male,MainPage,9/12/2020,5
1,Female,SchoolHistory,7/2/2020,5
6,Male,SchoolHistory,1/23/2021,4
-4,Unknown,Admission,11/25/2020,17
9,Male,Admission,2/7/2020,4
-1,Unknown,Classroom,11/6/2020,16
-2,Unknown,Classroom,12/22/2020,12
10,Male,MainPage,11/18/2020,21
2,Female,Admission,8/31/2020,21
9,Male,MainPage,10/7/2020,12
9,Male,MainPage,5/13/2020,16
5,Female,Admission,3/4/2020,36
4,Female,Planning,5/20/2020,19
6,Male,Planning,7/7/2020,11
0,Female,Admission,12/27/2020,14
2,Female,Admission,1/17/2021,3
4,Female,Classroom,6/17/2020,17
2,Female,Planning,4/21/2020,40
4,Female,SchoolHistory,4/4/2020,27
9,Male,StudentLife,2/1/2021,39
1,Female,MainPage,1/13/2021,39
5,Female,StudentLife,11/10/2020,26
5,Female,SchoolHistory,8/24/2020,29
4,Female,Planning,2/27/2020,27
1,Female,Planning,6/20/2020,26
6,Male,SchoolHistory,4/9/2020,24
6,Male,StudentLife,11/3/2020,40
3,Female,StudentLife,3/9/2020,24
0,Female,SchoolHistory,8/30/2020,37
6,Male,StudentLife,5/15/2020,3
8,Male,StudentLife,9/20/2020,14
-3,Unknown,Admission,12/9/2020,11
9,Male,Planning,4/13/2020,14
4,Female,News,4/28/2020,16
9,Male,Admission,6/23/2020,25
-1,Unknown,MainPage,9/6/2020,20
-3,Unknown,Planning,9/12/2020,14
-4,Unknown,MainPage,5/10/2020,19
6,Male,SchoolHistory,10/31/2020,13
4,Female,Planning,3/17/2020,24
0,Female,MainPage,8/27/2020,23
5,Female,Classroom,2/24/2020,22
1,Female,Planning,7/23/2020,8
-5,Unknown,SchoolHistory,9/6/2020,8
2,Female,StudentLife,5/5/2020,32
10,Male,Planning,4/13/2020,6
-1,Unknown,Admission,9/7/2020,38
10,Male,News,6/13/2020,30
5,Female,Admission,3/16/2020,31
3,Female,Planning,2/5/2020,4
7,Male,Classroom,2/22/2020,30
3,Female,Planning,2/13/2020,7
-1,Unknown,Admission,1/20/2021,20
-5,Unknown,Admission,8/16/2020,34
-4,Unknown,Admission,7/21/2020,10
-4,Unknown,News,10/7/2020,11
2,Female,News,3/30/2020,8
2,Female,Admission,8/13/2020,34
5,Female,StudentLife,10/2/2020,13
7,Male,MainPage,6/9/2020,31
2,Female,StudentLife,2/27/2020,26
2,Female,MainPage,6/2/2020,9
-3,Unknown,Planning,8/16/2020,3
8,Male,Planning,8/31/2020,18
4,Female,Planning,2/1/2020,17
-1,Unknown,MainPage,2/15/2020,39
10,Male,Planning,12/24/2020,30
-5,Unknown,MainPage,1/30/2021,33
1,Female,News,9/17/2020,36
9,Male,StudentLife,10/9/2020,18
0,Female,StudentLife,11/8/2020,22
-4,Unknown,Admission,8/22/2020,6
6,Male,StudentLife,4/19/2020,32
8,Male,Admission,10/8/2020,12
5,Female,SchoolHistory,8/12/2020,28
5,Female,StudentLife,2/2/2020,13
2,Female,News,8/10/2020,29
9,Male,StudentLife,12/30/2020,20
-3,Unknown,Planning,6/7/2020,16
6,Male,Admission,12/22/2020,7
2,Female,News,11/27/2020,19
6,Male,StudentLife,1/14/2021,37
0,Female,MainPage,8/31/2020,36
7,Male,Admission,12/27/2020,34
3,Female,SchoolHistory,10/16/2020,24
-2,Unknown,StudentLife,10/8/2020,40
4,Female,StudentLife,1/3/2021,13
-4,Unknown,SchoolHistory,6/16/2020,28
8,Male,MainPage,5/4/2020,31
4,Female,StudentLife,2/4/2020,28
3,Female,StudentLife,3/2/2020,23
9,Male,MainPage,10/27/2020,23
-4,Unknown,SchoolHistory,3/7/2020,7
1,Female,Classroom,10/11/2020,13
7,Male,News,12/7/2020,15
7,Male,StudentLife,10/11/2020,6
5,Female,StudentLife,12/31/2020,38
-1,Unknown,Classroom,9/4/2020,18
4,Female,StudentLife,1/27/2021,7
9,Male,SchoolHistory,5/17/2020,37
-2,Unknown,MainPage,5/26/2020,32
-3,Unknown,News,2/23/2020,25
5,Female,Planning,1/22/2021,17
8,Male,Classroom,2/24/2020,40
8,Male,News,7/10/2020,31
3,Female,SchoolHistory,2/25/2020,10
4,Female,Classroom,11/17/2020,10
2,Female,Planning,10/16/2020,40
7,Male,StudentLife,1/19/2021,23
6,Male,StudentLife,1/30/2021,29
3,Female,Admission,1/20/2021,18
1,Female,Planning,3/13/2020,25
7,Male,StudentLife,1/22/2021,17
7,Male,Admission,4/7/2020,19
-3,Unknown,StudentLife,4/26/2020,21
-3,Unknown,StudentLife,2/9/2020,13
4,Female,News,9/21/2020,37
9,Male,News,2/26/2020,32
3,Female,SchoolHistory,5/24/2020,13
3,Female,Classroom,12/25/2020,34
10,Male,Planning,4/7/2020,31
-3,Unknown,News,7/1/2020,12
8,Male,News,9/25/2020,35
-4,Unknown,StudentLife,6/7/2020,15
-2,Unknown,News,7/27/2020,23
-2,Unknown,News,8/12/2020,35
5,Female,MainPage,8/17/2020,18
-5,Unknown,MainPage,6/16/2020,32
-4,Unknown,MainPage,11/9/2020,29
-5,Unknown,Planning,3/28/2020,29
3,Female,Admission,10/30/2020,7
5,Female,MainPage,6/1/2020,15
-4,Unknown,SchoolHistory,2/13/2020,35
7,Male,Admission,6/5/2020,30
-1,Unknown,StudentLife,2/17/2020,11
-1,Unknown,Planning,9/9/2020,26
-1,Unknown,MainPage,1/16/2021,20
2,Female,News,6/27/2020,29
0,Female,MainPage,5/6/2020,12
-4,Unknown,SchoolHistory,3/7/2020,40
-4,Unknown,Classroom,5/18/2020,28
9,Male,Classroom,11/20/2020,18
6,Male,Classroom,1/22/2021,10
-3,Unknown,News,10/30/2020,16
1,Female,Planning,9/4/2020,29
-5,Unknown,Classroom,12/26/2020,9
4,Female,MainPage,4/26/2020,22
9,Male,News,7/23/2020,22
10,Male,News,10/12/2020,9
0,Female,Classroom,5/15/2020,30
10,Male,Admission,8/10/2020,39
2,Female,Classroom,1/10/2021,22
0,Female,Classroom,10/1/2020,10
7,Male,SchoolHistory,2/11/2020,6
-1,Unknown,Admission,1/27/2021,23
1,Female,SchoolHistory,12/10/2020,30
0,Female,SchoolHistory,11/20/2020,26
-1,Unknown,StudentLife,3/1/2020,31
1,Female,MainPage,5/7/2020,14
5,Female,News,5/20/2020,28
2,Female,StudentLife,6/14/2020,29
10,Male,News,12/24/2020,25
8,Male,StudentLife,10/18/2020,32
10,Male,News,8/7/2020,28
10,Male,Planning,9/2/2020,3
-1,Unknown,Classroom,3/15/2020,35
8,Male,Classroom,2/4/2020,18
8,Male,StudentLife,3/19/2020,31
6,Male,Classroom,2/14/2020,20
6,Male,StudentLife,2/20/2020,15
0,Female,Planning,8/17/2020,39
-4,Unknown,MainPage,6/29/2020,11
2,Female,StudentLife,8/6/2020,6
7,Male,Admission,8/26/2020,29
6,Male,Admission,5/20/2020,12
10,Male,Planning,8/17/2020,3
10,Male,Classroom,7/9/2020,36
6,Male,News,8/22/2020,34
-3,Unknown,Classroom,8/15/2020,25
1,Female,MainPage,10/12/2020,11
-4,Unknown,MainPage,9/19/2020,25
0,Female,Classroom,3/1/2020,20
1,Female,Classroom,8/23/2020,35
0,Female,MainPage,2/18/2020,15
2,Female,MainPage,2/8/2020,39
8,Male,MainPage,9/9/2020,31
9,Male,Admission,8/14/2020,34
3,Female,News,1/25/2021,11
1,Female,Planning,3/15/2020,24
8,Male,SchoolHistory,11/1/2020,37
1,Female,MainPage,4/24/2020,35
9,Male,StudentLife,4/13/2020,26
-3,Unknown,StudentLife,1/6/2021,30
-2,Unknown,MainPage,11/12/2020,9
5,Female,Classroom,10/31/2020,8
2,Female,Planning,10/22/2020,31
-1,Unknown,MainPage,2/12/2020,36
7,Male,Planning,8/22/2020,22
0,Female,MainPage,4/3/2020,12
2,Female,Classroom,8/17/2020,19
-5,Unknown,MainPage,7/16/2020,13
2,Female,SchoolHistory,5/12/2020,32
1,Female,SchoolHistory,6/22/2020,11
-3,Unknown,SchoolHistory,7/3/2020,33
10,Male,StudentLife,2/16/2020,26
6,Male,Admission,11/21/2020,26
10,Male,News,9/16/2020,6
-2,Unknown,Planning,1/8/2021,38
2,Female,News,5/5/2020,26
-2,Unknown,Admission,2/7/2020,4
3,Female,SchoolHistory,1/18/2021,38
3,Female,Classroom,6/14/2020,20
8,Male,MainPage,6/23/2020,40
6,Male,News,8/29/2020,19
3,Female,News,5/3/2020,33
1,Female,Admission,6/22/2020,40
5,Female,Planning,4/3/2020,39
9,Male,Planning,12/7/2020,27
10,Male,MainPage,11/30/2020,24
-2,Unknown,MainPage,10/19/2020,16
9,Male,Classroom,1/3/2021,17
-2,Unknown,Classroom,1/16/2021,5
5,Female,StudentLife,7/18/2020,39
7,Male,MainPage,10/3/2020,14
6,Male,Classroom,10/18/2020,31
4,Female,Planning,5/28/2020,16
-1,Unknown,SchoolHistory,11/30/2020,27
-3,Unknown,Classroom,5/12/2020,11
-2,Unknown,Admission,5/4/2020,20
9,Male,SchoolHistory,1/12/2021,17
3,Female,Admission,4/2/2020,40
-5,Unknown,MainPage,11/13/2020,29
-1,Unknown,MainPage,2/15/2020,40
7,Male,Classroom,8/21/2020,15
10,Male,SchoolHistory,5/22/2020,32
7,Male,StudentLife,11/23/2020,18
0,Female,SchoolHistory,1/31/2021,27
10,Male,MainPage,2/27/2020,29
0,Female,Classroom,7/12/2020,21
-3,Unknown,StudentLife,9/26/2020,29
1,Female,News,7/4/2020,6
2,Female,StudentLife,4/2/2020,7
1,Female,Planning,2/21/2020,36
10,Male,News,9/9/2020,32
9,Male,News,8/23/2020,37
-5,Unknown,News,1/26/2021,7
3,Female,MainPage,8/3/2020,6
0,Female,Planning,9/25/2020,17
9,Male,Classroom,10/22/2020,12
5,Female,Planning,3/23/2020,23
9,Male,Planning,8/2/2020,27
10,Male,Classroom,5/1/2020,40
1,Female,SchoolHistory,9/10/2020,7
-2,Unknown,MainPage,1/15/2021,13
6,Male,StudentLife,8/19/2020,20
-5,Unknown,Classroom,11/3/2020,26
-3,Unknown,Classroom,1/21/2021,25
8,Male,MainPage,2/7/2020,19
0,Female,Classroom,9/12/2020,21
-2,Unknown,Classroom,11/26/2020,14
9,Male,StudentLife,10/2/2020,29
8,Male,Admission,2/18/2020,7
0,Female,MainPage,3/31/2020,12
-5,Unknown,SchoolHistory,6/1/2020,3
-2,Unknown,SchoolHistory,2/4/2020,8
0,Female,StudentLife,8/14/2020,10
-2,Unknown,SchoolHistory,5/13/2020,19
3,Female,News,2/18/2020,32
9,Male,Planning,12/30/2020,20
3,Female,StudentLife,6/3/2020,24
6,Male,News,10/22/2020,19
9,Male,SchoolHistory,5/13/2020,17
3,Female,Classroom,1/13/2021,31
4,Female,StudentLife,4/18/2020,9
-3,Unknown,Planning,4/5/2020,6
0,Female,SchoolHistory,9/11/2020,21
2,Female,SchoolHistory,3/14/2020,21
6,Male,MainPage,2/3/2020,34
-1,Unknown,Admission,7/12/2020,27
-2,Unknown,Classroom,8/26/2020,27
1,Female,SchoolHistory,3/18/2020,4
7,Male,Admission,4/28/2020,31
1,Female,Classroom,6/14/2020,35
10,Male,Classroom,4/24/2020,7
-1,Unknown,News,10/27/2020,18
-3,Unknown,Admission,3/9/2020,20
-4,Unknown,Planning,6/26/2020,28
