id,gender,game,theme,date,stayTime
-2,Unknown,Treasure Hunt,School,2022-01-29 08:42:08,28
1,Female,Treasure Hunt,School,2022-01-30 07:33:14,9
1,Female,Snake,Environment,2022-01-28 07:13:25,8
-3,Unknown,Crush,Recycle,2022-01-29 16:46:10,29
8,Male,Treasure Hunt,School,2022-01-29 12:48:53,8
10,Male,Snake,Environment,2022-01-28 02:50:19,13
1,Female,Crush,Recycle,2022-01-30 09:13:34,9
-5,Unknown,Snake,Environment,2022-01-28 08:17:28,27
7,Male,Snake,Environment,2022-01-28 06:06:08,32
6,Male,Crush,Recycle,2022-01-29 04:48:58,6
1,Female,Snake,Environment,2022-01-28 03:03:27,30
3,Female,Crush,Recycle,2022-01-28 21:04:30,5
10,Male,Treasure Hunt,School,2022-01-28 15:42:06,15
-3,Unknown,Crush,Recycle,2022-01-27 04:07:49,5
-1,Unknown,Crush,Recycle,2022-01-27 00:03:37,23
6,Male,Treasure Hunt,School,2022-01-29 08:52:32,8
9,Male,Crush,Recycle,2022-01-27 05:37:33,7
6,Male,Treasure Hunt,School,2022-01-30 23:40:52,20
-2,Unknown,Crush,Recycle,2022-01-29 16:26:12,7
-2,Unknown,Treasure Hunt,School,2022-01-29 12:49:24,28
-2,Unknown,Crush,Recycle,2022-01-30 19:59:37,10
9,Male,Snake,Environment,2022-01-27 13:23:53,20
8,Male,Treasure Hunt,School,2022-01-30 21:36:17,9
8,Male,Treasure Hunt,School,2022-01-30 04:12:28,24
2,Female,Snake,Environment,2022-01-29 06:36:26,15
-5,Unknown,Snake,Environment,2022-01-29 02:25:55,9
6,Male,Snake,Environment,2022-01-28 14:16:53,16
-1,Unknown,Treasure Hunt,School,2022-01-29 13:31:47,11
7,Male,Snake,Environment,2022-01-27 01:38:59,17
7,Male,Snake,Environment,2022-01-27 08:02:57,24
9,Male,Crush,Recycle,2022-01-27 00:40:46,34
8,Male,Treasure Hunt,School,2022-01-28 23:31:29,13
10,Male,Treasure Hunt,School,2022-01-27 12:24:42,22
3,Female,Treasure Hunt,School,2022-01-27 23:11:51,34
3,Female,Crush,Recycle,2022-01-29 12:15:36,27
5,Female,Crush,Recycle,2022-01-27 04:18:05,6
10,Male,Treasure Hunt,School,2022-01-29 12:29:03,31
10,Male,Treasure Hunt,School,2022-01-28 23:06:17,25
-2,Unknown,Snake,Environment,2022-01-30 03:58:26,34
-1,Unknown,Snake,Environment,2022-01-29 23:08:19,31
7,Male,Snake,Environment,2022-01-30 23:25:13,3
-4,Unknown,Crush,Recycle,2022-01-28 11:16:32,4
1,Female,Treasure Hunt,School,2022-01-29 22:10:08,21
5,Female,Crush,Recycle,2022-01-27 23:17:51,20
-3,Unknown,Treasure Hunt,School,2022-01-28 00:54:32,14
0,Female,Treasure Hunt,School,2022-01-30 01:38:40,25
8,Male,Crush,Recycle,2022-01-30 21:14:02,30
-1,Unknown,Snake,Environment,2022-01-30 03:11:24,29
-5,Unknown,Snake,Environment,2022-01-28 05:39:52,29
-4,Unknown,Crush,Recycle,2022-01-29 11:51:56,4
-1,Unknown,Crush,Recycle,2022-01-29 21:03:27,33
-5,Unknown,Crush,Recycle,2022-01-28 21:47:03,19
-1,Unknown,Crush,Recycle,2022-01-29 20:50:24,4
-2,Unknown,Snake,Environment,2022-01-28 01:39:12,8
-4,Unknown,Crush,Recycle,2022-01-29 07:46:15,33
0,Female,Snake,Environment,2022-01-30 08:40:24,24
4,Female,Treasure Hunt,School,2022-01-29 12:46:15,35
-2,Unknown,Crush,Recycle,2022-01-28 19:49:23,29
9,Male,Snake,Environment,2022-01-30 23:03:26,21
9,Male,Treasure Hunt,School,2022-01-30 15:06:22,23
6,Male,Snake,Environment,2022-01-27 21:25:34,22
3,Female,Crush,Recycle,2022-01-30 12:17:37,32
5,Female,Treasure Hunt,School,2022-01-30 17:01:13,14
-1,Unknown,Snake,Environment,2022-01-27 13:36:32,31
10,Male,Crush,Recycle,2022-01-27 13:10:55,24
7,Male,Snake,Environment,2022-01-28 10:31:35,18
3,Female,Crush,Recycle,2022-01-30 06:28:56,33
10,Male,Treasure Hunt,School,2022-01-30 01:01:20,20
7,Male,Snake,Environment,2022-01-30 23:54:40,20
8,Male,Treasure Hunt,School,2022-01-30 18:56:44,34
9,Male,Treasure Hunt,School,2022-01-28 03:19:37,17
-1,Unknown,Treasure Hunt,School,2022-01-27 21:22:09,27
1,Female,Crush,Recycle,2022-01-30 16:39:48,33
8,Male,Crush,Recycle,2022-01-28 15:27:06,7
6,Male,Treasure Hunt,School,2022-01-30 11:44:09,17
10,Male,Treasure Hunt,School,2022-01-29 21:21:43,25
8,Male,Snake,Environment,2022-01-27 14:17:06,9
-4,Unknown,Snake,Environment,2022-01-30 05:13:21,33
7,Male,Snake,Environment,2022-01-29 08:21:01,34
5,Female,Snake,Environment,2022-01-28 12:38:27,14
1,Female,Treasure Hunt,School,2022-01-27 19:24:21,32
7,Male,Crush,Recycle,2022-01-30 09:41:51,27
9,Male,Treasure Hunt,School,2022-01-29 20:12:10,10
2,Female,Crush,Recycle,2022-01-29 00:52:10,3
10,Male,Crush,Recycle,2022-01-28 06:57:05,34
8,Male,Treasure Hunt,School,2022-01-30 19:23:19,11
1,Female,Treasure Hunt,School,2022-01-28 00:53:52,10
7,Male,Treasure Hunt,School,2022-01-30 10:43:40,10
9,Male,Snake,Environment,2022-01-27 16:43:01,14
0,Female,Crush,Recycle,2022-01-28 20:07:18,32
1,Female,Crush,Recycle,2022-01-30 07:13:39,27
-1,Unknown,Crush,Recycle,2022-01-28 05:19:16,34
-5,Unknown,Treasure Hunt,School,2022-01-30 02:40:10,13
5,Female,Treasure Hunt,School,2022-01-29 08:49:45,25
-1,Unknown,Treasure Hunt,School,2022-01-27 03:12:41,25
10,Male,Crush,Recycle,2022-01-28 18:45:34,13
1,Female,Crush,Recycle,2022-01-30 17:28:01,24
2,Female,Snake,Environment,2022-01-29 09:57:54,29
4,Female,Snake,Environment,2022-01-27 21:03:03,17
-4,Unknown,Snake,Environment,2022-01-27 00:38:49,14
6,Male,Snake,Environment,2022-01-27 13:19:50,16
-4,Unknown,Crush,Recycle,2022-01-27 01:27:14,32
3,Female,Treasure Hunt,School,2022-01-29 09:47:59,27
-3,Unknown,Crush,Recycle,2022-01-27 06:12:07,28
-1,Unknown,Treasure Hunt,School,2022-01-27 14:54:37,18
-3,Unknown,Crush,Recycle,2022-01-28 09:33:05,35
-1,Unknown,Treasure Hunt,School,2022-01-30 16:42:37,18
-3,Unknown,Treasure Hunt,School,2022-01-27 09:39:49,32
-3,Unknown,Snake,Environment,2022-01-28 08:39:33,32
7,Male,Crush,Recycle,2022-01-27 10:34:55,20
9,Male,Snake,Environment,2022-01-27 19:40:03,25
-2,Unknown,Snake,Environment,2022-01-29 02:52:24,26
4,Female,Crush,Recycle,2022-01-28 19:28:46,18
10,Male,Treasure Hunt,School,2022-01-27 15:59:16,3
-4,Unknown,Snake,Environment,2022-01-28 17:14:55,25
5,Female,Treasure Hunt,School,2022-01-30 10:07:25,20
-1,Unknown,Snake,Environment,2022-01-28 04:27:05,22
-2,Unknown,Crush,Recycle,2022-01-28 13:32:44,25
2,Female,Treasure Hunt,School,2022-01-30 21:47:12,3
8,Male,Snake,Environment,2022-01-27 09:41:35,15
-3,Unknown,Treasure Hunt,School,2022-01-27 13:35:28,5
6,Male,Treasure Hunt,School,2022-01-28 23:38:30,9
-5,Unknown,Treasure Hunt,School,2022-01-28 16:16:13,24
2,Female,Snake,Environment,2022-01-30 23:58:11,8
0,Female,Crush,Recycle,2022-01-29 08:04:19,35
4,Female,Treasure Hunt,School,2022-01-27 01:50:01,6
-1,Unknown,Treasure Hunt,School,2022-01-28 22:12:33,10
-3,Unknown,Crush,Recycle,2022-01-28 19:38:58,21
10,Male,Treasure Hunt,School,2022-01-27 04:37:50,12
0,Female,Treasure Hunt,School,2022-01-29 23:24:18,20
-2,Unknown,Snake,Environment,2022-01-30 00:47:05,6
-3,Unknown,Snake,Environment,2022-01-30 07:42:54,15
3,Female,Snake,Environment,2022-01-29 00:00:42,23
5,Female,Crush,Recycle,2022-01-28 11:10:00,7
8,Male,Crush,Recycle,2022-01-28 16:58:59,34
3,Female,Crush,Recycle,2022-01-27 00:34:29,25
10,Male,Snake,Environment,2022-01-27 02:23:46,20
4,Female,Crush,Recycle,2022-01-28 11:24:13,26
5,Female,Snake,Environment,2022-01-30 03:13:51,23
-4,Unknown,Snake,Environment,2022-01-28 17:59:34,17
3,Female,Snake,Environment,2022-01-30 17:54:31,26
-1,Unknown,Treasure Hunt,School,2022-01-29 17:38:52,7
-2,Unknown,Treasure Hunt,School,2022-01-27 15:25:30,29
8,Male,Treasure Hunt,School,2022-01-29 18:25:14,12
-5,Unknown,Snake,Environment,2022-01-27 02:19:59,20
6,Male,Snake,Environment,2022-01-29 22:25:16,15
8,Male,Snake,Environment,2022-01-29 09:29:08,21
-3,Unknown,Snake,Environment,2022-01-27 03:28:21,31
0,Female,Crush,Recycle,2022-01-30 15:46:12,34
-4,Unknown,Crush,Recycle,2022-01-28 02:36:44,35
6,Male,Treasure Hunt,School,2022-01-30 06:31:12,8
-3,Unknown,Crush,Recycle,2022-01-28 05:58:47,8
-5,Unknown,Snake,Environment,2022-01-28 10:11:21,23
-4,Unknown,Treasure Hunt,School,2022-01-30 16:22:09,13
7,Male,Crush,Recycle,2022-01-29 07:34:59,23
0,Female,Snake,Environment,2022-01-28 13:25:49,7
-1,Unknown,Snake,Environment,2022-01-29 02:09:46,35
4,Female,Snake,Environment,2022-01-28 22:02:31,9
3,Female,Treasure Hunt,School,2022-01-28 00:36:51,18
-4,Unknown,Treasure Hunt,School,2022-01-28 12:39:05,23
-3,Unknown,Treasure Hunt,School,2022-01-29 22:50:31,33
9,Male,Crush,Recycle,2022-01-27 06:37:35,32
0,Female,Crush,Recycle,2022-01-27 06:53:25,26
10,Male,Crush,Recycle,2022-01-27 10:23:10,29
-5,Unknown,Treasure Hunt,School,2022-01-30 07:31:54,34
4,Female,Treasure Hunt,School,2022-01-28 06:10:15,3
0,Female,Crush,Recycle,2022-01-29 09:17:12,35
9,Male,Crush,Recycle,2022-01-30 18:48:11,14
7,Male,Snake,Environment,2022-01-28 10:07:18,9
9,Male,Treasure Hunt,School,2022-01-29 00:40:17,21
3,Female,Snake,Environment,2022-01-27 22:38:49,27
-1,Unknown,Snake,Environment,2022-01-29 12:57:29,29
9,Male,Crush,Recycle,2022-01-30 15:01:24,9
-4,Unknown,Snake,Environment,2022-01-29 02:54:54,26
9,Male,Crush,Recycle,2022-01-29 13:02:20,8
2,Female,Treasure Hunt,School,2022-01-28 23:05:11,9
10,Male,Crush,Recycle,2022-01-28 08:32:53,35
0,Female,Crush,Recycle,2022-01-27 18:09:25,19
-3,Unknown,Treasure Hunt,School,2022-01-29 20:57:18,8
-1,Unknown,Snake,Environment,2022-01-29 23:34:07,34
6,Male,Snake,Environment,2022-01-30 18:21:43,24
2,Female,Treasure Hunt,School,2022-01-27 21:17:37,33
-3,Unknown,Crush,Recycle,2022-01-28 07:47:20,28
9,Male,Treasure Hunt,School,2022-01-30 06:58:48,3
-2,Unknown,Crush,Recycle,2022-01-29 00:46:14,8
7,Male,Snake,Environment,2022-01-29 14:03:32,27
-2,Unknown,Treasure Hunt,School,2022-01-28 02:13:08,8
10,Male,Crush,Recycle,2022-01-28 23:47:22,26
6,Male,Treasure Hunt,School,2022-01-28 02:55:35,27
8,Male,Treasure Hunt,School,2022-01-28 17:47:41,7
-1,Unknown,Snake,Environment,2022-01-30 06:14:02,18
-3,Unknown,Snake,Environment,2022-01-28 17:52:34,6
5,Female,Snake,Environment,2022-01-27 09:49:31,31
3,Female,Crush,Recycle,2022-01-30 16:18:15,33
10,Male,Snake,Environment,2022-01-28 23:30:21,13
-2,Unknown,Snake,Environment,2022-01-29 03:51:12,27
9,Male,Treasure Hunt,School,2022-01-28 16:28:06,30
-3,Unknown,Snake,Environment,2022-01-30 10:46:50,16
6,Male,Treasure Hunt,School,2022-01-30 15:17:12,31
9,Male,Treasure Hunt,School,2022-01-29 10:55:07,24
5,Female,Snake,Environment,2022-01-27 07:06:13,7
-4,Unknown,Treasure Hunt,School,2022-01-28 13:23:04,33
2,Female,Snake,Environment,2022-01-27 08:25:34,7
3,Female,Crush,Recycle,2022-01-29 14:04:55,23
8,Male,Crush,Recycle,2022-01-27 02:34:07,35
5,Female,Treasure Hunt,School,2022-01-29 01:28:58,5
9,Male,Treasure Hunt,School,2022-01-29 02:40:39,33
1,Female,Crush,Recycle,2022-01-29 09:56:11,23
8,Male,Crush,Recycle,2022-01-29 03:54:11,9
10,Male,Crush,Recycle,2022-01-30 12:57:11,26
2,Female,Snake,Environment,2022-01-29 06:52:58,9
8,Male,Treasure Hunt,School,2022-01-27 08:39:45,10
9,Male,Snake,Environment,2022-01-29 11:58:31,6
2,Female,Crush,Recycle,2022-01-29 20:21:04,7
-1,Unknown,Crush,Recycle,2022-01-27 09:38:40,14
9,Male,Crush,Recycle,2022-01-27 21:08:34,34
1,Female,Treasure Hunt,School,2022-01-27 19:56:43,12
1,Female,Treasure Hunt,School,2022-01-28 12:45:53,30
-3,Unknown,Crush,Recycle,2022-01-29 05:46:25,17
-4,Unknown,Treasure Hunt,School,2022-01-30 02:40:04,5
7,Male,Snake,Environment,2022-01-30 09:10:09,17
2,Female,Treasure Hunt,School,2022-01-27 03:38:30,12
0,Female,Treasure Hunt,School,2022-01-28 11:58:27,11
2,Female,Treasure Hunt,School,2022-01-27 16:08:44,16
5,Female,Snake,Environment,2022-01-30 19:58:11,30
5,Female,Treasure Hunt,School,2022-01-28 14:30:04,3
2,Female,Crush,Recycle,2022-01-28 03:06:50,12
5,Female,Crush,Recycle,2022-01-30 10:19:18,20
9,Male,Snake,Environment,2022-01-30 01:35:41,14
4,Female,Snake,Environment,2022-01-30 07:19:33,29
10,Male,Snake,Environment,2022-01-30 21:21:30,9
2,Female,Snake,Environment,2022-01-30 01:54:21,29
1,Female,Crush,Recycle,2022-01-29 21:54:06,31
8,Male,Snake,Environment,2022-01-29 09:55:40,17
-4,Unknown,Crush,Recycle,2022-01-29 12:41:44,28
5,Female,Snake,Environment,2022-01-27 12:16:17,20
-3,Unknown,Snake,Environment,2022-01-30 00:45:52,28
5,Female,Crush,Recycle,2022-01-30 18:27:51,18
5,Female,Snake,Environment,2022-01-30 10:56:02,24
4,Female,Snake,Environment,2022-01-29 07:53:23,33
-3,Unknown,Treasure Hunt,School,2022-01-27 12:09:06,28
-5,Unknown,Snake,Environment,2022-01-29 02:48:14,23
10,Male,Snake,Environment,2022-01-27 20:58:09,9
3,Female,Treasure Hunt,School,2022-01-30 14:22:20,16
-4,Unknown,Crush,Recycle,2022-01-29 01:01:22,8
9,Male,Treasure Hunt,School,2022-01-28 08:37:06,11
6,Male,Crush,Recycle,2022-01-29 11:39:28,21
4,Female,Snake,Environment,2022-01-30 01:14:05,32
2,Female,Snake,Environment,2022-01-30 08:54:09,3
0,Female,Snake,Environment,2022-01-28 07:35:17,31
2,Female,Snake,Environment,2022-01-27 12:18:39,33
6,Male,Crush,Recycle,2022-01-30 06:32:13,15
1,Female,Crush,Recycle,2022-01-28 13:30:06,34
4,Female,Treasure Hunt,School,2022-01-27 19:15:48,31
-5,Unknown,Treasure Hunt,School,2022-01-29 12:10:17,30
8,Male,Treasure Hunt,School,2022-01-27 06:30:42,28
-1,Unknown,Snake,Environment,2022-01-28 01:36:05,24
-3,Unknown,Treasure Hunt,School,2022-01-29 11:48:10,25
2,Female,Treasure Hunt,School,2022-01-29 12:59:14,21
10,Male,Treasure Hunt,School,2022-01-30 09:37:17,27
-5,Unknown,Crush,Recycle,2022-01-29 05:46:43,19
-3,Unknown,Snake,Environment,2022-01-30 00:45:46,25
4,Female,Snake,Environment,2022-01-29 18:10:49,12
-5,Unknown,Snake,Environment,2022-01-30 11:32:07,12
10,Male,Treasure Hunt,School,2022-01-28 17:01:10,8
8,Male,Snake,Environment,2022-01-30 13:47:52,16
8,Male,Treasure Hunt,School,2022-01-30 10:59:02,33
2,Female,Crush,Recycle,2022-01-29 16:19:14,34
-2,Unknown,Crush,Recycle,2022-01-27 00:15:12,9
5,Female,Treasure Hunt,School,2022-01-30 22:08:44,35
4,Female,Crush,Recycle,2022-01-28 04:08:50,5
0,Female,Snake,Environment,2022-01-28 15:10:48,35
4,Female,Crush,Recycle,2022-01-29 05:12:31,23
-3,Unknown,Crush,Recycle,2022-01-27 17:11:28,9
3,Female,Crush,Recycle,2022-01-30 07:45:14,21
2,Female,Snake,Environment,2022-01-28 04:18:55,3
-5,Unknown,Crush,Recycle,2022-01-30 05:14:36,21
10,Male,Snake,Environment,2022-01-28 00:29:17,16
1,Female,Snake,Environment,2022-01-27 05:14:04,11
7,Male,Treasure Hunt,School,2022-01-29 09:05:49,13
8,Male,Snake,Environment,2022-01-30 09:46:25,3
7,Male,Snake,Environment,2022-01-27 00:27:19,8
-2,Unknown,Snake,Environment,2022-01-27 21:56:37,17
2,Female,Crush,Recycle,2022-01-27 01:49:33,13
7,Male,Crush,Recycle,2022-01-29 07:02:03,12
6,Male,Treasure Hunt,School,2022-01-27 09:47:15,33
-3,Unknown,Treasure Hunt,School,2022-01-27 05:48:44,29
-1,Unknown,Treasure Hunt,School,2022-01-28 21:27:04,23
7,Male,Treasure Hunt,School,2022-01-28 12:34:27,25
8,Male,Snake,Environment,2022-01-28 12:32:28,32
1,Female,Snake,Environment,2022-01-29 04:49:22,6
2,Female,Treasure Hunt,School,2022-01-29 17:24:12,29
-3,Unknown,Crush,Recycle,2022-01-29 18:04:27,3
7,Male,Snake,Environment,2022-01-27 03:55:35,7
0,Female,Snake,Environment,2022-01-27 16:48:05,12
3,Female,Treasure Hunt,School,2022-01-27 07:41:17,4
-2,Unknown,Treasure Hunt,School,2022-01-28 19:45:18,22
2,Female,Snake,Environment,2022-01-27 18:50:00,17
1,Female,Snake,Environment,2022-01-27 01:58:06,9
5,Female,Snake,Environment,2022-01-27 13:38:16,31
5,Female,Snake,Environment,2022-01-27 18:09:29,5
4,Female,Snake,Environment,2022-01-27 05:48:41,27
5,Female,Treasure Hunt,School,2022-01-28 19:13:51,4
3,Female,Crush,Recycle,2022-01-30 21:30:15,16
-1,Unknown,Crush,Recycle,2022-01-29 02:57:32,27
-2,Unknown,Snake,Environment,2022-01-30 19:44:42,32
1,Female,Crush,Recycle,2022-01-29 11:37:28,8
-4,Unknown,Crush,Recycle,2022-01-29 08:28:03,18
10,Male,Snake,Environment,2022-01-30 15:54:12,17
-3,Unknown,Treasure Hunt,School,2022-01-30 10:49:03,27
-3,Unknown,Snake,Environment,2022-01-30 03:21:14,32
7,Male,Treasure Hunt,School,2022-01-28 06:07:56,9
-1,Unknown,Crush,Recycle,2022-01-28 12:51:57,11
7,Male,Snake,Environment,2022-01-27 12:08:27,3
-5,Unknown,Crush,Recycle,2022-01-27 12:53:12,14
3,Female,Treasure Hunt,School,2022-01-29 09:30:44,9
0,Female,Treasure Hunt,School,2022-01-28 07:25:22,11
5,Female,Treasure Hunt,School,2022-01-30 01:01:13,26
7,Male,Snake,Environment,2022-01-30 12:29:48,28
-4,Unknown,Crush,Recycle,2022-01-30 01:15:53,22
-2,Unknown,Treasure Hunt,School,2022-01-28 22:13:33,6
9,Male,Treasure Hunt,School,2022-01-28 00:04:25,21
7,Male,Snake,Environment,2022-01-27 03:03:48,35
10,Male,Snake,Environment,2022-01-28 01:17:03,29
3,Female,Treasure Hunt,School,2022-01-29 10:02:10,10
2,Female,Crush,Recycle,2022-01-30 12:37:50,32
9,Male,Snake,Environment,2022-01-28 05:22:56,35
2,Female,Crush,Recycle,2022-01-28 16:55:59,5
0,Female,Snake,Environment,2022-01-27 13:09:41,25
3,Female,Treasure Hunt,School,2022-01-28 03:23:35,17
4,Female,Treasure Hunt,School,2022-01-29 16:23:46,27
3,Female,Crush,Recycle,2022-01-30 11:41:32,24
-5,Unknown,Crush,Recycle,2022-01-29 02:31:42,31
2,Female,Snake,Environment,2022-01-30 05:37:54,3
9,Male,Snake,Environment,2022-01-27 01:26:13,12
-4,Unknown,Crush,Recycle,2022-01-29 09:44:54,33
4,Female,Crush,Recycle,2022-01-27 21:09:35,11
8,Male,Crush,Recycle,2022-01-27 17:12:29,8
10,Male,Snake,Environment,2022-01-30 09:52:09,12
-4,Unknown,Snake,Environment,2022-01-28 14:29:24,23
-3,Unknown,Snake,Environment,2022-01-30 03:24:25,20
-1,Unknown,Snake,Environment,2022-01-29 18:49:46,8
-4,Unknown,Snake,Environment,2022-01-30 04:34:36,17
5,Female,Treasure Hunt,School,2022-01-28 03:47:16,32
-2,Unknown,Crush,Recycle,2022-01-29 10:23:15,3
10,Male,Crush,Recycle,2022-01-29 09:24:53,34
2,Female,Crush,Recycle,2022-01-27 20:42:15,12
-1,Unknown,Snake,Environment,2022-01-27 06:55:21,21
2,Female,Treasure Hunt,School,2022-01-29 07:31:09,25
2,Female,Snake,Environment,2022-01-30 20:10:51,23
8,Male,Snake,Environment,2022-01-28 04:22:26,13
-3,Unknown,Treasure Hunt,School,2022-01-28 11:50:41,17
1,Female,Treasure Hunt,School,2022-01-29 00:48:36,33
-5,Unknown,Snake,Environment,2022-01-30 07:21:02,3
2,Female,Crush,Recycle,2022-01-29 23:22:53,14
5,Female,Treasure Hunt,School,2022-01-28 09:26:41,20
0,Female,Treasure Hunt,School,2022-01-28 07:29:58,10
4,Female,Treasure Hunt,School,2022-01-30 23:41:35,13
5,Female,Treasure Hunt,School,2022-01-27 04:12:19,20
7,Male,Snake,Environment,2022-01-29 11:47:32,16
9,Male,Treasure Hunt,School,2022-01-27 08:41:47,12
10,Male,Crush,Recycle,2022-01-30 06:18:59,22
-1,Unknown,Crush,Recycle,2022-01-30 03:02:59,7
2,Female,Crush,Recycle,2022-01-27 01:38:02,25
0,Female,Snake,Environment,2022-01-30 10:42:17,22
1,Female,Crush,Recycle,2022-01-30 02:46:26,6
-2,Unknown,Snake,Environment,2022-01-30 22:16:05,11
3,Female,Treasure Hunt,School,2022-01-27 11:12:48,8
8,Male,Snake,Environment,2022-01-27 17:17:51,26
-5,Unknown,Crush,Recycle,2022-01-30 14:37:18,22
-2,Unknown,Treasure Hunt,School,2022-01-27 01:51:20,15
-5,Unknown,Crush,Recycle,2022-01-28 16:51:48,35
8,Male,Snake,Environment,2022-01-27 22:01:08,12
8,Male,Snake,Environment,2022-01-27 08:27:56,12
2,Female,Crush,Recycle,2022-01-28 07:59:09,11
9,Male,Crush,Recycle,2022-01-28 01:45:48,28
10,Male,Crush,Recycle,2022-01-28 01:30:29,25
3,Female,Treasure Hunt,School,2022-01-30 05:14:22,3
8,Male,Treasure Hunt,School,2022-01-27 03:49:33,16
-2,Unknown,Treasure Hunt,School,2022-01-29 09:38:53,26
10,Male,Treasure Hunt,School,2022-01-28 23:57:03,14
5,Female,Snake,Environment,2022-01-28 14:56:45,8
2,Female,Crush,Recycle,2022-01-29 23:40:06,27
-5,Unknown,Crush,Recycle,2022-01-29 18:27:46,10
5,Female,Crush,Recycle,2022-01-29 18:45:14,13
-2,Unknown,Crush,Recycle,2022-01-30 03:50:24,28
2,Female,Snake,Environment,2022-01-29 09:38:00,8
10,Male,Crush,Recycle,2022-01-28 09:06:00,27
-5,Unknown,Crush,Recycle,2022-01-29 13:49:56,23
0,Female,Snake,Environment,2022-01-27 12:03:49,31
-5,Unknown,Snake,Environment,2022-01-28 15:25:02,11
8,Male,Crush,Recycle,2022-01-29 03:59:30,18
5,Female,Crush,Recycle,2022-01-30 17:23:14,5
-5,Unknown,Treasure Hunt,School,2022-01-28 22:52:09,27
-1,Unknown,Treasure Hunt,School,2022-01-29 02:45:54,5
6,Male,Snake,Environment,2022-01-29 22:31:00,13
8,Male,Treasure Hunt,School,2022-01-30 20:02:01,6
0,Female,Treasure Hunt,School,2022-01-29 12:12:52,14
-1,Unknown,Crush,Recycle,2022-01-28 22:57:31,15
1,Female,Crush,Recycle,2022-01-30 18:34:11,22
1,Female,Treasure Hunt,School,2022-01-29 03:42:34,32
-3,Unknown,Crush,Recycle,2022-01-29 17:10:36,11
8,Male,Crush,Recycle,2022-01-28 16:24:31,21
10,Male,Snake,Environment,2022-01-28 11:40:52,27
10,Male,Treasure Hunt,School,2022-01-29 21:44:18,4
-5,Unknown,Crush,Recycle,2022-01-30 11:45:11,19
6,Male,Snake,Environment,2022-01-28 21:50:10,25
5,Female,Snake,Environment,2022-01-29 14:03:19,14
0,Female,Crush,Recycle,2022-01-27 09:32:31,24
3,Female,Crush,Recycle,2022-01-29 03:17:27,12
1,Female,Snake,Environment,2022-01-30 19:30:49,10
6,Male,Treasure Hunt,School,2022-01-30 20:53:08,21
-4,Unknown,Treasure Hunt,School,2022-01-29 13:30:35,21
-3,Unknown,Crush,Recycle,2022-01-29 10:18:34,11
2,Female,Treasure Hunt,School,2022-01-28 03:38:46,32
3,Female,Crush,Recycle,2022-01-29 19:15:52,30
2,Female,Treasure Hunt,School,2022-01-27 11:12:50,27
1,Female,Snake,Environment,2022-01-27 14:12:20,18
4,Female,Crush,Recycle,2022-01-28 12:44:08,21
-5,Unknown,Treasure Hunt,School,2022-01-28 05:05:43,33
6,Male,Crush,Recycle,2022-01-28 14:15:11,16
6,Male,Treasure Hunt,School,2022-01-30 14:20:58,30
7,Male,Crush,Recycle,2022-01-28 23:15:18,35
1,Female,Treasure Hunt,School,2022-01-27 05:15:39,27
6,Male,Snake,Environment,2022-01-30 16:26:17,9
-3,Unknown,Treasure Hunt,School,2022-01-27 00:49:35,29
3,Female,Snake,Environment,2022-01-27 22:42:46,13
9,Male,Treasure Hunt,School,2022-01-30 18:55:59,32
-4,Unknown,Snake,Environment,2022-01-29 14:34:28,18
6,Male,Crush,Recycle,2022-01-28 08:06:26,7
3,Female,Snake,Environment,2022-01-27 07:14:53,30
4,Female,Snake,Environment,2022-01-30 16:41:23,16
0,Female,Crush,Recycle,2022-01-28 14:19:01,4
-4,Unknown,Treasure Hunt,School,2022-01-30 14:55:07,20
10,Male,Treasure Hunt,School,2022-01-29 03:41:38,24
-3,Unknown,Treasure Hunt,School,2022-01-30 05:02:10,32
-2,Unknown,Crush,Recycle,2022-01-28 19:45:05,8
-2,Unknown,Snake,Environment,2022-01-30 14:29:24,5
3,Female,Snake,Environment,2022-01-30 23:35:38,23
3,Female,Treasure Hunt,School,2022-01-27 16:29:48,34
-3,Unknown,Snake,Environment,2022-01-27 02:08:23,22
-3,Unknown,Treasure Hunt,School,2022-01-28 08:34:32,26
2,Female,Treasure Hunt,School,2022-01-30 14:24:55,25
1,Female,Snake,Environment,2022-01-27 17:19:02,7
2,Female,Crush,Recycle,2022-01-29 09:04:32,20
-3,Unknown,Treasure Hunt,School,2022-01-29 08:03:50,28
3,Female,Snake,Environment,2022-01-29 10:35:13,6
3,Female,Snake,Environment,2022-01-30 12:44:03,23
-3,Unknown,Treasure Hunt,School,2022-01-30 08:58:25,33
-4,Unknown,Snake,Environment,2022-01-29 08:40:42,26
-2,Unknown,Treasure Hunt,School,2022-01-27 12:36:12,15
1,Female,Snake,Environment,2022-01-29 03:24:29,21
10,Male,Snake,Environment,2022-01-30 11:50:39,35
9,Male,Snake,Environment,2022-01-29 14:15:40,25
4,Female,Treasure Hunt,School,2022-01-28 23:55:45,27
7,Male,Crush,Recycle,2022-01-30 20:38:21,30
3,Female,Crush,Recycle,2022-01-29 02:54:25,4
-5,Unknown,Treasure Hunt,School,2022-01-28 08:20:06,9
5,Female,Crush,Recycle,2022-01-30 18:02:58,30
8,Male,Treasure Hunt,School,2022-01-30 14:40:07,34
-5,Unknown,Treasure Hunt,School,2022-01-29 22:03:00,25
