id,gender,website,date,stayTime
-4,Unknown,StudentLife,2/17/2022,17
5,Female,Admission,9/2/2022,36
0,Female,SchoolHistory,10/5/2022,21
5,Female,Planning,5/5/2022,11
4,Female,MainPage,4/9/2022,11
3,Female,MainPage,5/30/2022,11
7,Male,Classroom,3/6/2022,26
-5,Unknown,News,1/13/2023,29
7,Male,Admission,10/4/2022,19
8,Male,Admission,5/17/2022,20
5,Female,SchoolHistory,5/13/2022,28
7,Male,SchoolHistory,5/30/2022,37
0,Female,Planning,3/24/2022,31
9,Male,MainPage,4/25/2022,6
4,Female,Planning,6/8/2022,28
9,Male,Planning,3/21/2022,33
5,Female,StudentLife,9/11/2022,25
2,Female,Planning,7/4/2022,24
-4,Unknown,MainPage,3/6/2022,4
1,Female,Planning,5/12/2022,39
-2,Unknown,SchoolHistory,2/28/2022,33
0,Female,News,11/18/2022,25
-4,Unknown,SchoolHistory,2/8/2022,11
0,Female,News,4/28/2022,16
3,Female,SchoolHistory,5/9/2022,20
5,Female,SchoolHistory,2/5/2022,30
2,Female,MainPage,5/27/2022,36
6,Male,News,10/3/2022,34
8,Male,SchoolHistory,5/26/2022,31
2,Female,StudentLife,6/26/2022,22
8,Male,Planning,3/3/2022,32
4,Female,News,12/16/2022,5
4,Female,MainPage,5/3/2022,38
9,Male,SchoolHistory,5/25/2022,14
6,Male,Classroom,10/29/2022,12
1,Female,StudentLife,12/20/2022,34
8,Male,StudentLife,2/25/2022,25
1,Female,StudentLife,12/7/2022,4
10,Male,News,11/24/2022,4
-3,Unknown,News,11/4/2022,21
0,Female,MainPage,5/7/2022,20
-5,Unknown,StudentLife,6/28/2022,19
3,Female,Admission,3/14/2022,40
9,Male,Planning,7/21/2022,29
8,Male,Admission,7/7/2022,36
7,Male,MainPage,11/10/2022,20
-1,Unknown,SchoolHistory,10/9/2022,6
4,Female,Admission,4/22/2022,28
10,Male,SchoolHistory,7/11/2022,38
9,Male,MainPage,9/11/2022,34
-1,Unknown,Admission,1/18/2023,4
9,Male,Planning,6/5/2022,28
-4,Unknown,Classroom,8/18/2022,24
10,Male,Admission,8/11/2022,30
1,Female,News,2/21/2022,12
-2,Unknown,Classroom,8/27/2022,16
3,Female,Classroom,12/15/2022,35
9,Male,News,10/9/2022,13
-2,Unknown,Planning,11/14/2022,35
3,Female,MainPage,2/15/2022,17
2,Female,Classroom,3/20/2022,40
3,Female,Classroom,11/11/2022,28
-3,Unknown,Admission,3/2/2022,16
10,Male,SchoolHistory,11/12/2022,6
1,Female,StudentLife,8/10/2022,6
5,Female,News,6/21/2022,11
-1,Unknown,SchoolHistory,5/7/2022,7
5,Female,StudentLife,6/12/2022,14
4,Female,SchoolHistory,4/16/2022,22
2,Female,StudentLife,4/25/2022,17
-5,Unknown,SchoolHistory,9/7/2022,31
6,Male,Classroom,10/12/2022,3
1,Female,StudentLife,9/5/2022,15
-3,Unknown,Admission,11/4/2022,29
-2,Unknown,News,6/14/2022,4
2,Female,News,11/3/2022,27
0,Female,News,11/11/2022,31
-2,Unknown,Admission,9/17/2022,17
10,Male,Classroom,8/21/2022,28
-1,Unknown,SchoolHistory,4/12/2022,34
6,Male,News,3/8/2022,33
4,Female,Planning,11/12/2022,13
5,Female,MainPage,1/22/2023,8
-3,Unknown,Admission,8/15/2022,31
1,Female,Planning,10/6/2022,21
5,Female,SchoolHistory,1/24/2023,34
7,Male,Admission,10/26/2022,26
10,Male,Admission,1/21/2023,37
2,Female,Admission,12/12/2022,31
-4,Unknown,Classroom,1/2/2023,28
0,Female,News,3/11/2022,12
3,Female,SchoolHistory,9/18/2022,36
-3,Unknown,MainPage,12/20/2022,16
4,Female,Admission,1/27/2023,31
-5,Unknown,Classroom,12/4/2022,19
5,Female,Classroom,11/16/2022,9
6,Male,MainPage,5/9/2022,34
-5,Unknown,StudentLife,2/4/2022,33
8,Male,MainPage,7/15/2022,34
-4,Unknown,MainPage,9/13/2022,16
-2,Unknown,Planning,7/25/2022,4
10,Male,StudentLife,7/9/2022,17
2,Female,News,3/29/2022,34
-5,Unknown,Classroom,1/17/2023,19
5,Female,StudentLife,4/3/2022,26
5,Female,Admission,4/25/2022,7
-2,Unknown,News,3/11/2022,39
-2,Unknown,Planning,9/23/2022,13
5,Female,Admission,3/16/2022,38
10,Male,StudentLife,1/6/2023,22
6,Male,News,4/27/2022,6
8,Male,SchoolHistory,7/12/2022,23
-5,Unknown,Admission,7/29/2022,37
0,Female,StudentLife,10/24/2022,23
4,Female,Classroom,9/26/2022,34
10,Male,Planning,10/3/2022,23
-2,Unknown,SchoolHistory,1/17/2023,29
9,Male,Classroom,8/10/2022,13
6,Male,Planning,7/9/2022,20
9,Male,SchoolHistory,6/18/2022,10
7,Male,SchoolHistory,8/26/2022,15
9,Male,Admission,5/7/2022,40
7,Male,News,1/8/2023,3
-3,Unknown,Planning,10/13/2022,15
7,Male,Planning,7/2/2022,24
9,Male,News,12/30/2022,24
-2,Unknown,MainPage,5/30/2022,5
9,Male,Admission,4/25/2022,26
9,Male,SchoolHistory,2/25/2022,24
1,Female,News,7/11/2022,7
3,Female,News,6/14/2022,28
2,Female,News,7/6/2022,40
4,Female,SchoolHistory,11/20/2022,33
3,Female,StudentLife,7/6/2022,35
10,Male,MainPage,1/12/2023,18
6,Male,Admission,10/12/2022,18
-5,Unknown,News,9/29/2022,19
7,Male,SchoolHistory,10/23/2022,7
-3,Unknown,Admission,2/21/2022,6
8,Male,Planning,3/4/2022,36
6,Male,Planning,12/10/2022,21
10,Male,Planning,9/11/2022,39
-1,Unknown,SchoolHistory,11/27/2022,37
0,Female,Classroom,6/22/2022,33
9,Male,SchoolHistory,6/11/2022,28
3,Female,Planning,8/10/2022,4
-3,Unknown,MainPage,12/4/2022,5
-5,Unknown,Planning,1/11/2023,20
9,Male,Classroom,8/30/2022,5
5,Female,Admission,9/29/2022,40
-2,Unknown,MainPage,2/16/2022,34
9,Male,StudentLife,11/9/2022,30
-3,Unknown,SchoolHistory,5/22/2022,28
-3,Unknown,StudentLife,6/5/2022,29
-1,Unknown,SchoolHistory,12/29/2022,3
4,Female,StudentLife,10/7/2022,23
-1,Unknown,Planning,9/8/2022,18
9,Male,MainPage,11/13/2022,36
8,Male,Admission,9/18/2022,33
-1,Unknown,Classroom,5/30/2022,31
-4,Unknown,Classroom,5/25/2022,30
3,Female,StudentLife,7/3/2022,26
7,Male,StudentLife,2/27/2022,22
5,Female,Planning,1/10/2023,19
5,Female,Planning,1/7/2023,26
2,Female,SchoolHistory,5/28/2022,34
10,Male,Admission,10/24/2022,40
7,Male,News,12/20/2022,5
-5,Unknown,News,4/27/2022,28
-1,Unknown,News,3/20/2022,24
7,Male,News,1/6/2023,4
-3,Unknown,Planning,5/8/2022,33
9,Male,Classroom,11/10/2022,28
2,Female,Classroom,10/28/2022,13
5,Female,Classroom,7/29/2022,23
2,Female,Admission,11/11/2022,40
-2,Unknown,SchoolHistory,1/15/2023,33
-4,Unknown,Admission,4/8/2022,25
7,Male,MainPage,7/28/2022,14
5,Female,Classroom,6/17/2022,11
5,Female,Admission,10/23/2022,17
9,Male,Planning,2/8/2022,15
-5,Unknown,News,10/15/2022,31
-2,Unknown,MainPage,4/15/2022,19
4,Female,Classroom,3/3/2022,23
-1,Unknown,Planning,4/1/2022,7
9,Male,Classroom,9/6/2022,14
-1,Unknown,News,12/3/2022,39
-4,Unknown,MainPage,5/1/2022,17
7,Male,SchoolHistory,7/15/2022,32
9,Male,Classroom,1/1/2023,5
-3,Unknown,Planning,12/27/2022,29
9,Male,Planning,1/30/2023,8
5,Female,News,8/22/2022,19
7,Male,Admission,1/18/2023,7
9,Male,MainPage,10/30/2022,18
0,Female,MainPage,10/21/2022,21
-4,Unknown,Planning,9/26/2022,16
10,Male,Classroom,8/10/2022,39
3,Female,Classroom,11/7/2022,30
4,Female,Admission,3/8/2022,31
9,Male,MainPage,7/28/2022,20
-5,Unknown,StudentLife,6/27/2022,9
2,Female,StudentLife,9/8/2022,7
3,Female,News,1/19/2023,6
6,Male,MainPage,6/12/2022,20
4,Female,MainPage,2/15/2022,35
-1,Unknown,Classroom,5/26/2022,36
1,Female,StudentLife,5/26/2022,22
3,Female,Admission,7/5/2022,27
7,Male,StudentLife,1/23/2023,8
7,Male,News,1/14/2023,3
7,Male,StudentLife,10/16/2022,12
6,Male,MainPage,8/13/2022,8
0,Female,News,7/23/2022,36
2,Female,SchoolHistory,1/28/2023,34
-1,Unknown,Admission,2/2/2023,5
2,Female,StudentLife,6/19/2022,35
1,Female,MainPage,9/3/2022,36
9,Male,Planning,8/20/2022,23
6,Male,StudentLife,12/23/2022,34
-1,Unknown,Classroom,1/11/2023,3
8,Male,SchoolHistory,3/20/2022,30
-4,Unknown,Planning,8/7/2022,29
-1,Unknown,Classroom,6/14/2022,15
-5,Unknown,News,2/10/2022,37
-2,Unknown,Admission,1/22/2023,23
2,Female,StudentLife,11/7/2022,20
8,Male,Planning,11/25/2022,11
10,Male,Classroom,5/26/2022,18
2,Female,Admission,9/14/2022,23
-3,Unknown,StudentLife,7/16/2022,36
-3,Unknown,MainPage,9/9/2022,19
3,Female,News,4/26/2022,35
1,Female,News,8/7/2022,37
3,Female,Classroom,4/24/2022,22
-3,Unknown,Admission,6/22/2022,6
2,Female,News,6/22/2022,11
4,Female,MainPage,10/22/2022,32
8,Male,Planning,3/26/2022,17
-4,Unknown,Classroom,1/15/2023,14
7,Male,News,10/30/2022,23
5,Female,MainPage,6/21/2022,24
7,Male,SchoolHistory,4/11/2022,31
0,Female,SchoolHistory,9/5/2022,24
0,Female,SchoolHistory,9/10/2022,23
5,Female,Planning,7/9/2022,39
9,Male,Admission,8/10/2022,28
9,Male,Admission,12/31/2022,18
-1,Unknown,StudentLife,10/22/2022,6
-5,Unknown,News,10/25/2022,17
9,Male,StudentLife,10/23/2022,6
9,Male,Planning,11/9/2022,27
2,Female,Planning,1/15/2023,17
0,Female,SchoolHistory,9/10/2022,39
-4,Unknown,News,12/8/2022,28
1,Female,SchoolHistory,12/31/2022,31
8,Male,MainPage,3/27/2022,20
9,Male,StudentLife,11/24/2022,18
5,Female,Planning,10/24/2022,38
-5,Unknown,StudentLife,5/19/2022,22
-3,Unknown,StudentLife,2/3/2022,21
3,Female,Classroom,9/1/2022,3
3,Female,StudentLife,9/30/2022,23
-2,Unknown,StudentLife,3/8/2022,8
-5,Unknown,Classroom,11/19/2022,33
4,Female,SchoolHistory,10/27/2022,23
-4,Unknown,News,4/16/2022,25
0,Female,Classroom,3/23/2022,31
7,Male,SchoolHistory,8/9/2022,28
6,Male,Planning,1/23/2023,13
-2,Unknown,Planning,5/1/2022,9
-5,Unknown,StudentLife,6/15/2022,23
0,Female,Admission,2/27/2022,22
0,Female,MainPage,4/30/2022,16
3,Female,StudentLife,5/25/2022,15
-1,Unknown,MainPage,12/9/2022,27
-1,Unknown,MainPage,8/25/2022,27
-4,Unknown,SchoolHistory,10/31/2022,6
-4,Unknown,Admission,4/27/2022,19
1,Female,Classroom,2/7/2022,15
-1,Unknown,SchoolHistory,5/5/2022,6
10,Male,Admission,3/14/2022,9
-5,Unknown,StudentLife,6/2/2022,37
-4,Unknown,Classroom,9/29/2022,40
6,Male,Classroom,9/4/2022,27
8,Male,MainPage,8/2/2022,16
-5,Unknown,MainPage,2/10/2022,7
10,Male,News,3/16/2022,28
9,Male,SchoolHistory,4/29/2022,28
5,Female,SchoolHistory,3/31/2022,19
-2,Unknown,StudentLife,10/18/2022,22
2,Female,Admission,5/24/2022,5
5,Female,Planning,8/23/2022,34
5,Female,SchoolHistory,7/17/2022,17
0,Female,Classroom,12/10/2022,32
-4,Unknown,Planning,12/27/2022,25
-2,Unknown,Planning,8/11/2022,15
5,Female,Classroom,8/8/2022,20
-1,Unknown,Planning,8/1/2022,29
